smiles,sampling_params,response
CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(C)CCC(O)C(N)CC(C)C"", ""CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O""], ""product"": ""CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C""}], ""building_blocks"": [""<bb>CC(C)CCC(O)C(N)CC(C)C</bb>"", ""<bb>CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O</bb>""]}"
CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(C)CCC(O)C(N)CC(C)C"", ""CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O""], ""product"": ""CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C""}], ""building_blocks"": [""<bb>CC(C)CCC(O)C(N)CC(C)C</bb>"", ""<bb>CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O</bb>""]}"
CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(C)CCC(O)C(N)CC(C)C"", ""CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O""], ""product"": ""CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C""}], ""building_blocks"": [""<bb>CC(C)CCC(O)C(N)CC(C)C</bb>"", ""<bb>CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O</bb>""]}"
CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(C)C(O)CCC(C)(C)C(=O)O"", ""CC(C)CC(N)C(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C""], ""product"": ""CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(C)CC(N)C(=O)C(N)Cc1c[nH]cn1"", ""CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O""], ""product"": ""CC(C)CC(N)C(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[I:1][C$(C(I)([CX4,c])([CX4,c])([CX4,c])),C$([CH](I)([CX4,c])([CX4,c])),C$([CH2](I)([CX4,c])),C$([CH3](I)):2].[C$(C(=O)([Cl,OH,O-])([CX4,c])),C$([CH]([Cl,OH,O-])(=O)):3](=[O:6])[Cl,OH,O-:5]>>[C:2]-[C:3]=[O:6]</rxn>"", ""reactants"": [""CC(C)CI"", ""NC(Cc1c[nH]cn1)C(=O)Cl""], ""product"": ""CC(C)CC(N)C(=O)C(N)Cc1c[nH]cn1""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[OH,O-:4]-[C$(C(=O)([OH,O-])([CX4])),C$([CH](=O)([OH,O-])):2]=[O:3]>>[Cl:5][C:2]=[O:3]</rxn>"", ""reactants"": [""NC(Cc1c[nH]cn1)C(=O)O"", """"], ""product"": ""NC(Cc1c[nH]cn1)C(=O)Cl""}], ""building_blocks"": [""<bb>CC(C)C(O)CCC(C)(C)C(=O)O</bb>"", ""<bb>CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O</bb>"", ""<bb>CC(C)CI</bb>"", ""<bb>NC(Cc1c[nH]cn1)C(=O)O</bb>""]}"
CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(C)CCC(O)C(N)CC(C)C"", ""CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O""], ""product"": ""CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C""}], ""building_blocks"": [""<bb>CC(C)CCC(O)C(N)CC(C)C</bb>"", ""<bb>CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O</bb>""]}"
CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CC(C)CCC(O)C(N)CC(C)C"", ""CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O""], ""product"": ""CC(C)CCC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C""}], ""building_blocks"": [""<bb>CC(C)CCC(O)C(N)CC(C)C</bb>"", ""<bb>CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)O</bb>""]}"
COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O,frozen,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O"", ""CN(C)CCCNC(=O)c1cc(N)nn1C""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cn1nc(N)cc1C(=O)O"", ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[#6;$([#6]~[#6]);!$([#6]=O):2][#8;H1:3].[Cl,Br,I][#6;H2;$([#6]~[#6]):4]>>[CH2:4][O:3][#6:2]</rxn>"", ""reactants"": [""COc1cc2c(cc1O)N=CC1CCCN1C2=O"", ""Cn1nc(NC(=O)CCCCl)cc1C(=O)O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""}], ""building_blocks"": [""<bb>CN(C)CCCNC(=O)c1cc(N)nn1C</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>"", ""<bb>COc1cc2c(cc1O)N=CC1CCCN1C2=O</bb>"", ""<bb>Cn1nc(NC(=O)CCCCl)cc1C(=O)O</bb>""]}"
COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O"", ""CN(C)CCCNC(=O)c1cc(N)nn1C""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cn1nc(N)cc1C(=O)O"", ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[#6;$([#6]~[#6]);!$([#6]=O):2][#8;H1:3].[Cl,Br,I][#6;H2;$([#6]~[#6]):4]>>[CH2:4][O:3][#6:2]</rxn>"", ""reactants"": [""COc1cc2c(cc1O)N=CC1CCCN1C2=O"", ""Cn1nc(NC(=O)CCCCl)cc1C(=O)O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""}], ""building_blocks"": [""<bb>CN(C)CCCNC(=O)c1cc(N)nn1C</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>"", ""<bb>COc1cc2c(cc1O)N=CC1CCCN1C2=O</bb>"", ""<bb>Cn1nc(NC(=O)CCCCl)cc1C(=O)O</bb>""]}"
COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O"", ""CN(C)CCCNC(=O)c1cc(N)nn1C""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cn1nc(N)cc1C(=O)O"", ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[#6;$([#6]~[#6]);!$([#6]=O):2][#8;H1:3].[Cl,Br,I][#6;H2;$([#6]~[#6]):4]>>[CH2:4][O:3][#6:2]</rxn>"", ""reactants"": [""COc1cc2c(cc1O)N=CC1CCCN1C2=O"", ""Cn1nc(NC(=O)CCCCl)cc1C(=O)O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""}], ""building_blocks"": [""<bb>CN(C)CCCNC(=O)c1cc(N)nn1C</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>"", ""<bb>COc1cc2c(cc1O)N=CC1CCCN1C2=O</bb>"", ""<bb>Cn1nc(NC(=O)CCCCl)cc1C(=O)O</bb>""]}"
COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CN(C)CCCNC(=O)c1cc(N)nn1C"", ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O"", ""Cn1nc(N)cc1C(=O)O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cn1nc(N)cc1C(=O)O"", ""COc1cc2c(cc1OCCCC(=O)O)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""}], ""building_blocks"": [""<bb>CN(C)CCCNC(=O)c1cc(N)nn1C</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>"", ""<bb>COc1cc2c(cc1OCCCC(=O)O)N=CC1CCCN1C2=O</bb>""]}"
COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CN(C)CCCNC(=O)c1cc(N)nn1C"", ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)O)N=CC1CCCN1C2=O"", ""Cn1nc(N)cc1C(=O)O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""}], ""building_blocks"": [""<bb>CN(C)CCCNC(=O)c1cc(N)nn1C</bb>"", ""<bb>COc1cc2c(cc1OCCCC(=O)O)N=CC1CCCN1C2=O</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>""]}"
COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O"", ""CN(C)CCCNC(=O)c1cc(N)nn1C""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cn1nc(N)cc1C(=O)O"", ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cn1nc(N)cc1C(=O)O"", ""COc1cc2c(cc1OCCCC(=O)O)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""}], ""building_blocks"": [""<bb>CN(C)CCCNC(=O)c1cc(N)nn1C</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>"", ""<bb>COc1cc2c(cc1OCCCC(=O)O)N=CC1CCCN1C2=O</bb>""]}"
COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""CN(C)CCCNC(=O)c1cc(N)nn1C"", ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Cl)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O"", ""Cn1nc(N)cc1C(=O)Cl""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Cl)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[#6;$([#6]~[#6]);!$([#6]=O):2][#8;H1:3].[Cl,Br,I][#6;H2;$([#6]~[#6]):4]>>[CH2:4][O:3][#6:2]</rxn>"", ""reactants"": [""COc1cc2c(cc1O)N=CC1CCCN1C2=O"", ""Cn1nc(NC(=O)CCCCl)cc1C(=O)O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)O)n(C)n1)N=CC1CCCN1C2=O""}], ""building_blocks"": [""<bb>CN(C)CCCNC(=O)c1cc(N)nn1C</bb>"", ""<bb>Cn1nc(N)cc1C(=O)Cl</bb>"", ""<bb>COc1cc2c(cc1O)N=CC1CCCN1C2=O</bb>"", ""<bb>Cn1nc(NC(=O)CCCCl)cc1C(=O)O</bb>""]}"
COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O"", ""CN(C)CCCNC(=O)c1cc(N)nn1C""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)n4)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""Cn1nc(N)cc1C(=O)O"", ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Cl)n(C)n1)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)O)n(C)n3)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""COc1cc2c(cc1OCCCC(=O)O)N=CC1CCCN1C2=O"", ""Cn1nc(N)cc1C(=O)Cl""], ""product"": ""COc1cc2c(cc1OCCCC(=O)Nc1cc(C(=O)Cl)n(C)n1)N=CC1CCCN1C2=O""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[OH1;$(Oc1ccccc1):2]>>[C:1][O:2]</rxn>"", ""reactants"": [""O=C(O)CCCO"", ""COc1cc2c(cc1O)N=CC1CCCN1C2=O""], ""product"": ""COc1cc2c(cc1OCCCC(=O)O)N=CC1CCCN1C2=O""}], ""building_blocks"": [""<bb>CN(C)CCCNC(=O)c1cc(N)nn1C</bb>"", ""<bb>Cn1nc(N)cc1C(=O)O</bb>"", ""<bb>Cn1nc(N)cc1C(=O)Cl</bb>"", ""<bb>O=C(O)CCCO</bb>"", ""<bb>COc1cc2c(cc1O)N=CC1CCCN1C2=O</bb>""]}"
